Price,Promotional_Price,Url
,"199,-",https://www.coolblue.nl/en/product/561973/audio-technica-ath-msr7-grey.html
,"282,-",https://www.coolblue.nl/en/product/619775/bowers-wilkins-p5-wireless.html
,"99,95",https://www.coolblue.nl/en/product/712144/rha-ma750i.html
,"9,99",https://www.coolblue.nl/en/product/809581/jvc-ha-fy6-be.html
,"45,-",https://www.coolblue.nl/en/product/460554/k-m-210-9-microphone-stand.html
,"79,99",https://www.coolblue.nl/en/product/801738/beats-urbeats3-black.html
,"34,99",https://www.coolblue.nl/en/product/772966/rain-design-mstand-tablet-stand-apple-silver.html
"221,-","184,-",https://www.coolblue.nl/en/second-chance-product/705686
"42,99","36,-",https://www.coolblue.nl/en/second-chance-product/696076
,"41,95",https://www.coolblue.nl/en/product/766637/k-m-11940-music-stand-black.html
,"34,99",https://www.coolblue.nl/en/product/773031/rain-design-mstand-tablet-stand-apple-gold.html
,"127,95",https://www.coolblue.nl/en/product/824298/brodit-universal-car-mount-for-tablets-18-23-centimeters.html
"127,99","112,-",https://www.coolblue.nl/en/second-chance-product/680060
"66,99","62,-",https://www.coolblue.nl/en/second-chance-product/712878
,"127,95",https://www.coolblue.nl/en/product/824297/brodit-universal-car-mount-for-tablets-14-19-5-centimeters.html
"119,99","105,-",https://www.coolblue.nl/en/second-chance-product/685750
"282,-","228,-",https://www.coolblue.nl/en/second-chance-product/669702
"79,99","59,-",https://www.coolblue.nl/en/second-chance-product/665698
,"139,-",https://www.coolblue.nl/en/product/818041/santos-y-mayor-gsm-9b-4-4.html
"249,-","199,-",https://www.coolblue.nl/en/product/819796/juan-salvador-2c-4-4-natural.html
,"36,95",https://www.coolblue.nl/en/product/220410/hamilton-kb-505-k.html
,"55,-",https://www.coolblue.nl/en/product/737945/dap-audio-d8362-keyboard-bank-pro.html
,"239,-",https://www.coolblue.nl/en/product/819798/juan-salvador-2c-cadet.html
,"29,95",https://www.coolblue.nl/en/product/802964/rtx-bax-keyboardbank.html
,"59,-",https://www.coolblue.nl/en/product/226137/k-m-14066-black-fabric.html
,"49,99",https://www.coolblue.nl/en/product/220412/hamilton-kb-515-k.html
,"34,99",https://www.coolblue.nl/en/product/406653/stashhead-black.html
"127,95","112,-",https://www.coolblue.nl/en/second-chance-product/695967
,"49,99",https://www.coolblue.nl/en/product/578951/razer-aluminum-gaming-headset-standard.html
,"17,99",https://www.coolblue.nl/en/product/766655/k-m-16090-headphone-stand-black.html
,"89,99",https://www.coolblue.nl/en/product/806949/twelve-south-fermata-headphone-charging-stand-black.html
,"74,99",https://www.coolblue.nl/en/product/811201/razer-base-station-gaming-headset-station-chroma.html
,"229,-",https://www.coolblue.nl/en/product/791692/sennheiser-ie-80-s.html
,"177,99",https://www.coolblue.nl/en/product/806593/sony-wh-l600.html
,"169,95",https://www.coolblue.nl/en/product/712168/rha-t20i-black.html
,"63,99",https://www.coolblue.nl/en/product/812563/marshall-major-3-black.html
,"24,99",https://www.coolblue.nl/en/product/822111/trust-gxt-260-cendor-gaming-headset-standard.html
,"221,-",https://www.coolblue.nl/en/product/796562/beats-solo3-wireless-green.html
,"25,99",https://www.coolblue.nl/en/product/721847/trust-sonin-kids-red-blue.html
,"69,90",https://www.coolblue.nl/en/product/797235/corsair-st100-rgb-premium-7-1-headset-stand.html
"49,99","37,-",https://www.coolblue.nl/en/second-chance-product/669125
,"18,-",https://www.coolblue.nl/en/product/791869/sennheiser-silicone-earplugs-set-black.html
,"22,99",https://www.coolblue.nl/en/product/808168/comply-variety-pack-pro.html
,"88,99",https://www.coolblue.nl/en/product/731750/logitech-base-ipad-pro-9-7-12-9-inch.html
,"179,95",https://www.coolblue.nl/en/product/826641/newstar-s200-floor-standard-anti-theft-universal-tablet.html
,"27,95",https://www.coolblue.nl/en/product/519557/caliber-cnc10-universal-tablet-holder.html
,"22,99",https://www.coolblue.nl/en/product/695383/trust-hoofdsteun-tablet-houder-universeel.html
,"39,99",https://www.coolblue.nl/en/product/204304/igrip-universal-headrest-holder-for-tablets.html
"229,-","218,-",https://www.coolblue.nl/en/second-chance-product/717981
"177,99","154,-",https://www.coolblue.nl/en/second-chance-product/719559
"169,95","145,-",https://www.coolblue.nl/en/second-chance-product/698443
"221,-","184,-",https://www.coolblue.nl/en/second-chance-product/712148
"84,99","79,-",https://www.coolblue.nl/en/second-chance-product/708305
,"83,95",https://www.coolblue.nl/en/product/735831/sennheiser-hd-559.html
"93,99","87,-",https://www.coolblue.nl/en/second-chance-product/714045
,"138,99",https://www.coolblue.nl/en/product/718650/beyerdynamic-dt-770-pro-250-ohm.html
,"41,99",https://www.coolblue.nl/en/product/823542/fresh-n-rebel-caps-wireless-black.html
"88,99","82,-",https://www.coolblue.nl/en/second-chance-product/707211
,"79,99",https://www.coolblue.nl/en/product/660422/sennheiser-momentum-m2-ieg-black.html
,"64,95",https://www.coolblue.nl/en/product/801752/beats-urbeats3-white.html
,"229,-",https://www.coolblue.nl/en/product/823293/beats-solo3-2018-wireless-gold.html
,"299,-",https://www.coolblue.nl/en/product/818458/meze-99-classics-gold.html
"83,95","74,-",https://www.coolblue.nl/en/second-chance-product/687953
,"78,99",https://www.coolblue.nl/en/product/744913/beats-ep-white.html
"41,99","39,-",https://www.coolblue.nl/en/second-chance-product/706870
"138,99","128,-",https://www.coolblue.nl/en/second-chance-product/716441
,"24,99",https://www.coolblue.nl/en/product/427021/m-audio-sp-2-sustain.html
,"19,99",https://www.coolblue.nl/en/product/427027/m-audio-ex-p-expression.html
"78,99","70,-",https://www.coolblue.nl/en/second-chance-product/698477
,"30,-",https://www.coolblue.nl/en/product/282963/coolblue-pillow.html
"64,95","60,-",https://www.coolblue.nl/en/second-chance-product/711909
,"10,-",https://www.coolblue.nl/en/product/827051/coolblue-yearbook-2018.html
,"17,50",https://www.coolblue.nl/en/product/282967/coolblue-cufflinks.html
,"14,-",https://www.coolblue.nl/en/product/782109/coolblue-a5-notebook.html
"999,-","940,-",https://www.coolblue.nl/en/second-chance-product/717586
,"0,60",https://www.coolblue.nl/en/product/705538/coolblue-mini-warehouse-door-sticker-dutch.html
,"7,-",https://www.coolblue.nl/en/product/816346/coolblue-pen-nl-10-pieces.html
,"9,-",https://www.coolblue.nl/en/product/228215/coolblue-binder.html
,"9,50",https://www.coolblue.nl/en/product/227937/coolblue-bodysuit.html
"899,-","819,-",https://www.coolblue.nl/en/second-chance-product/716810
"299,-","265,-",https://www.coolblue.nl/en/second-chance-product/690026
,"29,99",https://www.coolblue.nl/en/product/787058/razer-ergonomic-keyboard-wrist-rest-tenkeyless.html
,"16,99",https://www.coolblue.nl/en/product/560205/trust-bigfoot-gel-mouse-pad.html
"135,-","115,-",https://www.coolblue.nl/en/second-chance-product/702124
,"611,-",https://www.coolblue.nl/en/product/815876/yamaha-p-125-white.html
,"549,-",https://www.coolblue.nl/en/product/808490/wolf-garten-loopo-s150.html
,"57,99",https://www.coolblue.nl/en/product/184683/wmf-ceradur-profi-frying-pan-20-cm.html
"79,-","73,-",https://www.coolblue.nl/en/second-chance-product/719159
,"5,-",https://www.coolblue.nl/en/product/228112/coolblue-lanyard.html
"568,-","540,-",https://www.coolblue.nl/en/second-chance-product/710342
"399,-","380,-",https://www.coolblue.nl/en/second-chance-product/715583
"429,-","396,-",https://www.coolblue.nl/en/second-chance-product/716997
"319,-","277,-",https://www.coolblue.nl/en/second-chance-product/678191
"258,-","238,-",https://www.coolblue.nl/en/second-chance-product/718559
"599,-","570,-",https://www.coolblue.nl/en/second-chance-product/716528
"589,-","566,-",https://www.coolblue.nl/en/second-chance-product/718967
"579,-","551,-",https://www.coolblue.nl/en/second-chance-product/706968
"149,-","134,-",https://www.coolblue.nl/en/second-chance-product/720225
,"16,99",https://www.coolblue.nl/en/product/758214/trust-bigfoot-gel-mouse-pad-red.html
,"78,99",https://www.coolblue.nl/en/product/816914/wmf-fusiontec-mineral-frying-pan-24-cm.html
"349,95","333,-",https://www.coolblue.nl/en/second-chance-product/717024
"621,-","578,-",https://www.coolblue.nl/en/second-chance-product/718820
"399,-","380,-",https://www.coolblue.nl/en/second-chance-product/715775
"699,-","658,-",https://www.coolblue.nl/en/second-chance-product/717496
"325,95","298,-",https://www.coolblue.nl/en/second-chance-product/720176
"649,-","611,-",https://www.coolblue.nl/en/second-chance-product/714438
"349,-","296,-",https://www.coolblue.nl/en/second-chance-product/710956
"649,-","608,-",https://www.coolblue.nl/en/second-chance-product/718131
,"69,-",https://www.coolblue.nl/en/product/307485/wmf-profiresist-frying-pan-24cm.html
"599,-","570,-",https://www.coolblue.nl/en/second-chance-product/718173
,"16,99",https://www.coolblue.nl/en/product/140428/konig-mouse-pad-with-wrist-rest.html
,"104,99",https://www.coolblue.nl/en/product/184455/wmf-perfect-pressure-cooker-4-5l.html
,"26,99",https://www.coolblue.nl/en/product/213631/kensington-gel-mouse-pad.html
,"113,-",https://www.coolblue.nl/en/product/184464/wmf-perfect-pressure-cooker-6-5l.html
"824,-","784,-",https://www.coolblue.nl/en/second-chance-product/714911
"444,-","418,-",https://www.coolblue.nl/en/second-chance-product/710704
"1.249,-","1.175,-",https://www.coolblue.nl/en/second-chance-product/716813
,"109,99",https://www.coolblue.nl/en/product/184652/wmf-macao-wok-wadjan-with-lid-36cm.html
"1.089,-","1.035,-",https://www.coolblue.nl/en/second-chance-product/704580
"77,99","72,-",https://www.coolblue.nl/en/second-chance-product/719616
"1.599,-","1.494,-",https://www.coolblue.nl/en/second-chance-product/718676
"539,-","513,-",https://www.coolblue.nl/en/second-chance-product/719012
,"68,99",https://www.coolblue.nl/en/product/816906/wmf-fusiontec-mineral-frying-pan-20-cm.html
,"119,-",https://www.coolblue.nl/en/product/816915/wmf-fusiontec-mineral-frying-pan-28-cm.html
,"84,-",https://www.coolblue.nl/en/product/307486/wmf-profiresist-frying-pan-28cm.html
,"129,-",https://www.coolblue.nl/en/product/184453/wmf-quality-one-cooker-high-24cm.html
,"226,-",https://www.coolblue.nl/en/product/754309/wmf-quality-one-4-piece-cookware-set-with-saucepan.html
,"203,-",https://www.coolblue.nl/en/product/184349/wmf-trend-pan-set-4-piece.html
"187,99","127,-",https://www.coolblue.nl/en/second-chance-product/717638
"34,99","33,-",https://www.coolblue.nl/en/second-chance-product/714448
"499,-","475,-",https://www.coolblue.nl/en/second-chance-product/714875
"149,95","133,-",https://www.coolblue.nl/en/second-chance-product/718405
"169,-","158,-",https://www.coolblue.nl/en/second-chance-product/719374
,"89,99",https://www.coolblue.nl/en/product/184922/wmf-ceradur-profi-frying-pan-28cm.html
"68,99","51,-",https://www.coolblue.nl/en/second-chance-product/641903
"899,-","846,-",https://www.coolblue.nl/en/second-chance-product/713623
"119,-","88,-",https://www.coolblue.nl/en/second-chance-product/676530
"314,-","275,-",https://www.coolblue.nl/en/second-chance-product/716842
,"104,99",https://www.coolblue.nl/en/product/819926/wmf-perfect-pressure-cooker-3-liters.html
"72,99","68,-",https://www.coolblue.nl/en/second-chance-product/718433
,"189,-",https://www.coolblue.nl/en/product/819928/wmf-perfect-pressure-cooker-8-5-liters.html
,"308,-",https://www.coolblue.nl/en/product/184340/wmf-premium-one-4-piece-cookware-set.html
,"179,99",https://www.coolblue.nl/en/product/318267/wmf-quality-one-cookware-set-4-piece.html
,"119,-",https://www.coolblue.nl/en/product/816896/wmf-fusiontec-mineral-casserole-28-cm.html
"454,-","423,-",https://www.coolblue.nl/en/second-chance-product/718311
"1.099,-","960,-",https://www.coolblue.nl/en/second-chance-product/719020
"699,-","638,-",https://www.coolblue.nl/en/second-chance-product/695480
"899,-","846,-",https://www.coolblue.nl/en/second-chance-product/713568
"459,-","427,-",https://www.coolblue.nl/en/second-chance-product/716104
"499,-","410,-",https://www.coolblue.nl/en/second-chance-product/719278
"999,-","921,-",https://www.coolblue.nl/en/second-chance-product/719608
"999,-","940,-",https://www.coolblue.nl/en/second-chance-product/714759
"429,-","406,-",https://www.coolblue.nl/en/second-chance-product/717143
"319,-","291,-",https://www.coolblue.nl/en/second-chance-product/719916
"957,-","835,-",https://www.coolblue.nl/en/second-chance-product/687437
,"488,-",https://www.coolblue.nl/en/product/819929/wmf-premium-one-cookware-set-6-piece.html
"63,99","59,-",https://www.coolblue.nl/en/second-chance-product/708390
"599,-","545,-",https://www.coolblue.nl/en/second-chance-product/701549
"119,-","110,-",https://www.coolblue.nl/en/second-chance-product/701703
"549,-","524,-",https://www.coolblue.nl/en/second-chance-product/718839
"379,-","346,-",https://www.coolblue.nl/en/second-chance-product/700498
"899,-","846,-",https://www.coolblue.nl/en/second-chance-product/708351
"549,-","510,-",https://www.coolblue.nl/en/second-chance-product/703430
,"449,-",https://www.coolblue.nl/en/product/816878/wmf-fusiontec-mineral-pan-set-4-piece.html
,"1.399,-",https://www.coolblue.nl/en/product/808513/wolf-garten-loopo-m2000.html
,"1.299,-",https://www.coolblue.nl/en/product/808509/wolf-garten-loopo-m1500.html
,"1.099,-",https://www.coolblue.nl/en/product/808497/wolf-garten-loopo-m1000.html
"649,-","611,-",https://www.coolblue.nl/en/second-chance-product/708173
"1.599,-","1.489,-",https://www.coolblue.nl/en/second-chance-product/717298
"429,-","386,-",https://www.coolblue.nl/en/second-chance-product/718313
"269,-","213,-",https://www.coolblue.nl/en/second-chance-product/718980
"39,99","37,-",https://www.coolblue.nl/en/second-chance-product/719725
,"344,-",https://www.coolblue.nl/en/product/184344/wmf-function4-cookware-set-4-piece.html
,"699,-",https://www.coolblue.nl/en/product/808495/wolf-garten-loopo-s300.html
,"843,-",https://www.coolblue.nl/en/product/811325/yamaha-arius-ydp-s34-black.html
"258,-","223,-",https://www.coolblue.nl/en/second-chance-product/718234
,"977,-",https://www.coolblue.nl/en/product/767111/yamaha-ydp-s52-black.html
,"423,-",https://www.coolblue.nl/en/product/767045/yamaha-p-45-black.html
,"588,-",https://www.coolblue.nl/en/product/815827/yamaha-p-125-black.html
"79,99","74,-",https://www.coolblue.nl/en/second-chance-product/712993
,"34,99",https://www.coolblue.nl/en/product/821359/razer-mouse-bungee-v2.html
"464,-","439,-",https://www.coolblue.nl/en/second-chance-product/719825
"209,-","191,-",https://www.coolblue.nl/en/second-chance-product/718597
"596,-","555,-",https://www.coolblue.nl/en/second-chance-product/690938
"59,95","53,-",https://www.coolblue.nl/en/second-chance-product/719776
"999,-","950,-",https://www.coolblue.nl/en/second-chance-product/716968
"749,-","705,-",https://www.coolblue.nl/en/second-chance-product/714011
"84,99","79,-",https://www.coolblue.nl/en/second-chance-product/719524
"423,-","398,-",https://www.coolblue.nl/en/second-chance-product/715289
,"28,99",https://www.coolblue.nl/en/product/23131/steelseries-qck.html
,"16,99",https://www.coolblue.nl/en/product/390068/fellowes-mouse-pad-black.html
,"16,99",https://www.coolblue.nl/en/product/758209/trust-bigfoot-gel-mouse-pad-blue.html
,"28,99",https://www.coolblue.nl/en/product/213627/kensington-premium-mouse-pad-with-gel.html
,"19,99",https://www.coolblue.nl/en/product/23132/steelseries-qck.html
,"14,99",https://www.coolblue.nl/en/product/801471/trust-eco-friendly-muismat-zwart.html
"499,-","413,-",https://www.coolblue.nl/en/second-chance-product/692741
"1.319,-","1.228,-",https://www.coolblue.nl/en/second-chance-product/717789
"799,-","752,-",https://www.coolblue.nl/en/second-chance-product/716084
,"28,99",https://www.coolblue.nl/en/product/663594/fellowes-premium-gel-adjustable-mouse-pad-with-wrist-rest.html
"699,-","665,-",https://www.coolblue.nl/en/second-chance-product/716815
"129,-","95,-",https://www.coolblue.nl/en/second-chance-product/649804
"169,95","157,-",https://www.coolblue.nl/en/second-chance-product/719755
"149,-","141,-",https://www.coolblue.nl/en/second-chance-product/717603
"799,-","727,-",https://www.coolblue.nl/en/second-chance-product/719687
"483,-","458,-",https://www.coolblue.nl/en/second-chance-product/712247
"299,-","276,-",https://www.coolblue.nl/en/second-chance-product/709449
"389,-","368,-",https://www.coolblue.nl/en/second-chance-product/718840
,"109,99",https://www.coolblue.nl/en/product/802885/razer-kiyo-webcam.html
,"109,-",https://www.coolblue.nl/en/product/776218/logitech-c925e-webcam.html
,"49,99",https://www.coolblue.nl/en/product/730265/hp-hd-4310-webcam.html
,"49,99",https://www.coolblue.nl/en/product/801598/trust-gxt-786-reyno-streaming-package.html
,"59,99",https://www.coolblue.nl/en/product/339232/sony-playstation-camera.html
"429,-","408,-",https://www.coolblue.nl/en/second-chance-product/719026
"899,-","632,-",https://www.coolblue.nl/en/second-chance-product/691908
"461,-","388,-",https://www.coolblue.nl/en/second-chance-product/720107
"777,-","655,-",https://www.coolblue.nl/en/second-chance-product/707703
"799,-","591,-",https://www.coolblue.nl/en/second-chance-product/712696
"299,-","252,-",https://www.coolblue.nl/en/second-chance-product/696432
"819,-","758,-",https://www.coolblue.nl/en/second-chance-product/704555
"34,99","31,-",https://www.coolblue.nl/en/second-chance-product/717820
,"89,99",https://www.coolblue.nl/en/product/810913/trust-gxt-1170-xper-streaming-webcam.html
,"52,99",https://www.coolblue.nl/en/product/580683/logitech-b525-hd-webcam.html
,"25,-",https://www.coolblue.nl/en/product/148284/trust-spotlight-webcam-pro.html
,"220,-",https://www.coolblue.nl/en/product/776239/logitech-brio-webcam.html
"49,99","44,-",https://www.coolblue.nl/en/second-chance-product/688472
,"34,99",https://www.coolblue.nl/en/product/760680/hp-webcam-hd-2300.html
,"64,99",https://www.coolblue.nl/en/product/784432/logitech-c-525-hd-pro-webcam.html
"999,-","940,-",https://www.coolblue.nl/en/second-chance-product/718512
"379,-","359,-",https://www.coolblue.nl/en/second-chance-product/719858
"513,-","486,-",https://www.coolblue.nl/en/second-chance-product/712539
"899,-","853,-",https://www.coolblue.nl/en/second-chance-product/718043
"644,-","535,-",https://www.coolblue.nl/en/second-chance-product/719463
"599,-","568,-",https://www.coolblue.nl/en/second-chance-product/719110
"258,-","233,-",https://www.coolblue.nl/en/second-chance-product/692309
"119,-","110,-",https://www.coolblue.nl/en/second-chance-product/718582
"89,99","79,-",https://www.coolblue.nl/en/second-chance-product/682596
,"236,-",https://www.coolblue.nl/en/product/460697/logitech-bcc950-conferencecam.html
,"79,99",https://www.coolblue.nl/en/product/228950/microsoft-lifecam-studio.html
"220,-","209,-",https://www.coolblue.nl/en/second-chance-product/707353
,"29,99",https://www.coolblue.nl/en/product/560336/trust-trino-hd-video-webcam.html
,"94,99",https://www.coolblue.nl/en/product/687267/logitech-c920-hd-pro-webcam.html
,"119,99",https://www.coolblue.nl/en/product/389282/logitech-c930e-hd-pro-webcam.html
"741,-","697,-",https://www.coolblue.nl/en/second-chance-product/713088
"249,-","199,-",https://www.coolblue.nl/en/product/791690/logitech-brio-4k-stream-edition.html
"529,-","479,-",https://www.coolblue.nl/en/second-chance-product/715998
"752,-","712,-",https://www.coolblue.nl/en/second-chance-product/719059
"799,-","655,-",https://www.coolblue.nl/en/second-chance-product/719856
"83,99","64,-",https://www.coolblue.nl/en/second-chance-product/718554
"129,-","113,-",https://www.coolblue.nl/en/second-chance-product/698612
"379,-","324,-",https://www.coolblue.nl/en/second-chance-product/713744
"419,-","383,-",https://www.coolblue.nl/en/second-chance-product/702193
"236,-","198,-",https://www.coolblue.nl/en/second-chance-product/709870
"399,-","380,-",https://www.coolblue.nl/en/second-chance-product/718964
"108,99","94,-",https://www.coolblue.nl/en/product/740739/logitech-c922-pro-stream-webcam.html
,"1.099,-",https://www.coolblue.nl/en/product/782581/logitech-meetup-conference-cam.html
,"988,-",https://www.coolblue.nl/en/product/723767/logitech-group-conference-cam.html
,"24,99",https://www.coolblue.nl/en/product/213603/kensington-premium-wrist-rest-with-gel.html
,"19,99",https://www.coolblue.nl/en/product/213628/kensington-wrist-rest-with-gel.html
,"29,99",https://www.coolblue.nl/en/product/787056/razer-ergonomic-keyboard-wrist-rest-standard.html
"599,-","511,-",https://www.coolblue.nl/en/second-chance-product/707150
"931,-","881,-",https://www.coolblue.nl/en/second-chance-product/719221
"169,-","156,-",https://www.coolblue.nl/en/second-chance-product/715814
"1.249,-","1.001,-",https://www.coolblue.nl/en/second-chance-product/708312
"279,-","247,-",https://www.coolblue.nl/en/second-chance-product/700081
"279,-","260,-",https://www.coolblue.nl/en/second-chance-product/720228
"694,-","612,-",https://www.coolblue.nl/en/second-chance-product/696848
,"34,99",https://www.coolblue.nl/en/product/663608/fellowes-premium-gel-adjustable-keyboard-wrist-rest.html
"369,-","347,-",https://www.coolblue.nl/en/second-chance-product/712120
"199,-","182,-",https://www.coolblue.nl/en/second-chance-product/719049
"839,-","789,-",https://www.coolblue.nl/en/second-chance-product/719360
"988,-","911,-",https://www.coolblue.nl/en/second-chance-product/680584
"24,99","23,-",https://www.coolblue.nl/en/second-chance-product/714999
"699,-","665,-",https://www.coolblue.nl/en/second-chance-product/717803
"724,-","659,-",https://www.coolblue.nl/en/second-chance-product/699248
"719,-","684,-",https://www.coolblue.nl/en/second-chance-product/712829
"69,99","65,-",https://www.coolblue.nl/en/second-chance-product/719649
"679,-","646,-",https://www.coolblue.nl/en/second-chance-product/714610
"599,-","570,-",https://www.coolblue.nl/en/second-chance-product/719127
"709,-","640,-",https://www.coolblue.nl/en/second-chance-product/697973
"799,-","722,-",https://www.coolblue.nl/en/second-chance-product/707691
"629,-","497,-",https://www.coolblue.nl/en/second-chance-product/719922
"563,-","509,-",https://www.coolblue.nl/en/second-chance-product/719074
"499,-","456,-",https://www.coolblue.nl/en/second-chance-product/719295
"499,-","475,-",https://www.coolblue.nl/en/second-chance-product/718965
"369,-","351,-",https://www.coolblue.nl/en/second-chance-product/711427
"303,-","279,-",https://www.coolblue.nl/en/second-chance-product/719368
"814,-","758,-",https://www.coolblue.nl/en/second-chance-product/715000
"519,-","483,-",https://www.coolblue.nl/en/second-chance-product/701857
"1.149,-","1.081,-",https://www.coolblue.nl/en/second-chance-product/717693
"139,-","121,-",https://www.coolblue.nl/en/second-chance-product/716030
"799,-","752,-",https://www.coolblue.nl/en/second-chance-product/703912
"529,-","429,-",https://www.coolblue.nl/en/product/788865/samsung-galaxy-s9-64gb-black.html
,"467,-",https://www.coolblue.nl/en/product/788601/zanussi-zhv94750ba.html
,"425,-",https://www.coolblue.nl/en/product/788118/zanussi-zev8757fba.html
,"662,-",https://www.coolblue.nl/en/product/781140/zanussi-zbf22451sa.html
,"269,-",https://www.coolblue.nl/en/product/573649/zanussi-zrg16602wa.html
,"589,-",https://www.coolblue.nl/en/product/781141/zanussi-zbf11640sa.html
,"495,-",https://www.coolblue.nl/en/product/751784/zanussi-zfc3300wa.html
,"104,99",https://www.coolblue.nl/en/product/183463/wolf-garten-tt-380-dl.html
"699,-","649,-",https://www.coolblue.nl/en/product/813732/lenovo-ideacentre-510-15icb-90hu005cmh.html
"149,-","139,-",https://www.coolblue.nl/en/product/802892/inventum-mn308c.html
"94,99","79,-",https://www.coolblue.nl/en/product/782360/logitech-mx-master-2s-wireless-mouse-black.html
"678,-","649,-",https://www.coolblue.nl/en/product/386959/siemens-wt47y700nl-iq800-isensoric.html
"425,-","404,-",https://www.coolblue.nl/en/second-chance-product/705415
"627,-","599,-",https://www.coolblue.nl/en/product/579958/siemens-wmn16t3471-iq500-isensoric.html
,"439,-",https://www.coolblue.nl/en/product/704748/zanussi-zwf8143bw.html
,"379,-",https://www.coolblue.nl/en/product/471299/zanussi-zwf71463w.html
,"466,-",https://www.coolblue.nl/en/product/700176/zanussi-zwf9147nw.html
,"499,-",https://www.coolblue.nl/en/product/699869/zanussi-zwf0147nx.html
,"399,-",https://www.coolblue.nl/en/product/699914/zanussi-zwf8143ns.html
"509,-","479,-",https://www.coolblue.nl/en/second-chance-product/715667
,"389,-",https://www.coolblue.nl/en/product/480120/zanussi-zwf81463w.html
,"1.089,-",https://www.coolblue.nl/en/product/808341/miele-wwe-320-wcs-w1-powerwash-2-0.html
"189,-","163,-",https://www.coolblue.nl/en/second-chance-product/708794
,"805,-",https://www.coolblue.nl/en/product/774488/siemens-sx678x36te.html
"399,95","349,95",https://www.coolblue.nl/en/product/298104/thule-euroway-g2-921.html
,"593,-",https://www.coolblue.nl/en/product/768877/aeg-kms361000m.html
"676,-","629,-",https://www.coolblue.nl/en/product/649370/bosch-wtw84562nl.html
"429,-","399,-",https://www.coolblue.nl/en/product/768183/lg-fh4j5tn8-direct-drive.html
"404,-","379,-",https://www.coolblue.nl/en/product/517469/bosch-wab28160nl.html
"619,-","579,-",https://www.coolblue.nl/en/product/644867/siemens-wt44w562nl-isensoric.html
"466,-","432,-",https://www.coolblue.nl/en/second-chance-product/692767
"653,-","599,-",https://www.coolblue.nl/en/product/571055/bosch-waw32461nl.html
"769,-","700,-",https://www.coolblue.nl/en/second-chance-product/698387
"19,99","19,-",https://www.coolblue.nl/en/second-chance-product/711500
"799,-","719,-",https://www.coolblue.nl/en/product/824234/miele-tdb-110-wp.html
"689,-","627,-",https://www.coolblue.nl/en/second-chance-product/716679
"629,-","586,-",https://www.coolblue.nl/en/second-chance-product/718176
,"429,-",https://www.coolblue.nl/en/product/820761/bosch-unlimited-bbs1u224.html
"529,-","499,-",https://www.coolblue.nl/en/product/738959/lg-gbp20pzcfs.html
"69,95","62,-",https://www.coolblue.nl/en/second-chance-product/694744
"129,-","109,-",https://www.coolblue.nl/en/product/812182/kobo-clara-hd.html
"519,-","479,-",https://www.coolblue.nl/en/product/735265/aeg-l6fb86iw.html
"263,09","245,-",https://www.coolblue.nl/en/second-chance-product/701371
"379,-","359,-",https://www.coolblue.nl/en/product/820288/dyson-v8-fluffy.html
"1.049,-","999,-",https://www.coolblue.nl/en/product/808473/lenovo-ideacentre-aio-520-27icb-f0de0015ny.html
"279,-","243,-",https://www.coolblue.nl/en/second-chance-product/714546
"154,-","135,-",https://www.coolblue.nl/en/second-chance-product/718525
"407,-","375,-",https://www.coolblue.nl/en/second-chance-product/705130
"279,-","255,-",https://www.coolblue.nl/en/second-chance-product/718322
"739,-","699,-",https://www.coolblue.nl/en/product/813716/hp-pavilion-595-p0951nd.html
"452,-","400,-",https://www.coolblue.nl/en/second-chance-product/697950
"189,-","170,-",https://www.coolblue.nl/en/second-chance-product/719476
"1.249,-","1.099,-",https://www.coolblue.nl/en/product/824988/miele-wwg-120-xl-wps.html
"549,99","429,-",https://www.coolblue.nl/en/product/825667/bosch-sms25aw02e.html
"129,99","103,-",https://www.coolblue.nl/en/second-chance-product/711515
"332,-","314,-",https://www.coolblue.nl/en/second-chance-product/719836
"399,-","368,-",https://www.coolblue.nl/en/second-chance-product/694940
"169,99","160,-",https://www.coolblue.nl/en/second-chance-product/718797
"1.599,-","932,-",https://www.coolblue.nl/en/second-chance-product/670931
"699,-","642,-",https://www.coolblue.nl/en/second-chance-product/719548
"1.099,-","1.034,-",https://www.coolblue.nl/en/second-chance-product/709844
"509,-","465,-",https://www.coolblue.nl/en/second-chance-product/719202
"249,-","218,-",https://www.coolblue.nl/en/second-chance-product/715957
"169,-","142,-",https://www.coolblue.nl/en/second-chance-product/718324
,"467,-",https://www.coolblue.nl/en/product/779294/zanussi-zwy61225nw.html
"417,-","387,-",https://www.coolblue.nl/en/product/730478/bosch-wab28262nl.html
"529,-","429,-",https://www.coolblue.nl/en/product/805190/samsung-galaxy-s9-64gb-blue.html
,"439,-",https://www.coolblue.nl/en/product/700000/zanussi-zwf8163ns.html
"1.059,-","999,-",https://www.coolblue.nl/en/product/819043/miele-wce-670-wcs-twindos.html
"99,-","84,99",https://www.coolblue.nl/en/product/816658/logitech-ipad-2018-slim-folio-keyboard-cover-qwerty.html
,"435,-",https://www.coolblue.nl/en/product/480125/zanussi-zwf81663w.html
"849,-","799,-",https://www.coolblue.nl/en/product/817976/acer-aspire-c24-865-i8628-nl-all-in-one.html
"44,99","39,99",https://www.coolblue.nl/en/product/821613/epson-expression-home-xp-255.html
